State,Region Code,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1
MO,29021,37.8561354,37.56302521,37.15570545,37.28765572,36.79272107,36.74801362,36.93052392,37.0528109,36.37892377,35.79449747,36.03627634,35.80542265,35.35514765,34.51447119,34.69664139,34.96899434,34.02422611,34.0070062,34.29108485,33.90465988,33.33333333,32.90391841,33.29773031,33.12118801,32.38120662,32.29665072,32.4859513,32.28747654,31.73796791,31.19486768,31.35005336,31.14140604,30.91054313,30.51118211,30.38718291,31.1519021,30.85760085,29.90353698,29.61971077,28.84615385,28.43424913
IA,19019,24.81840194,24.00482509,23.37349398,24.20924574,22.87822878,22.6044226,22.00488998,22.60024301,22.78787879,22.79411765,24.43919717,24.88207547,23.38902148,24.37275986,24.02826855,22.66824085,22.64600715,22.52681764,21.6507177,22.19570406,21.14695341,21.42857143,21.23368921,21.28418549,20.50059595,20.28469751,20.66905615,21.23368921,19.83273596,18.99641577,19.52095808,20.47904192,19.64071856,18.84753902,18.94484412,19.88095238,20.21403092,18.24729892,17.45454545,17.63285024,16.58595642
VA,51027,38.87323944,39.62441315,39.83130272,39.51081844,38.33805477,36.83206107,36.91722169,37.18929254,36.121673,36.64416586,35.99257885,37.6155268,36.01108033,36.93444137,36.30454968,36.11884865,35.37604457,34.17602996,34.09090909,34.6743295,33.97497594,33.94762367,34.75314618,35.22617902,35.23166023,34.20289855,33.9198436,33.43108504,33.26790972,32.70750988,32.26452906,33.10069791,33.23412698,33.23412698,33.86295929,34.48616601,33.56435644,32.08502024,31.83632735,30.93812375,29.6111665
VA,51029,41.60583942,41.51624549,41.77449168,41.27579737,39.58333333,39.88657845,40.03759398,40.03724395,39.17910448,37.73234201,37.72241993,37.23404255,36.60714286,35.35714286,34.9005425,34.58110517,33.21492007,33.85964912,35.13043478,36.28472222,34.72949389,35.57858377,36.37931034,35.40587219,34.93975904,36.03448276,37.28813559,36.14864865,37.43676223,36.84210526,37.33108108,37.43676223,36.65540541,34.68697124,34.94983278,36.79092382,37.29641694,35.5987055,34.13848631,35,31.68
PA,42017,21.6170879,21.13951409,21.18318475,21.65550275,21.37636343,20.88958896,20.89384638,21.06952271,20.71730898,20.19477382,20.58643421,20.52256192,20.0865089,19.44943578,19.43937278,19.94164116,19.45521141,18.6597609,18.70557029,19.02087528,18.44292738,18.05692894,18.35177146,18.69524242,17.98633861,17.75948661,18.27601794,18.30785268,17.71615235,17.16774081,17.61848588,18.07449976,17.4072663,16.71981145,17.04970234,17.44230172,16.77766659,15.54572475,15.30263839,15.067037,14.23235093
IA,19021,25.30120482,24.8655914,25.82781457,25.36520584,24.69798658,25.30446549,25.33875339,25.27173913,23.85444744,24.66487936,23.92405063,25,23.68421053,23.62707535,23.62707535,23.37992376,23.26169406,22.88242731,23.86363636,22.23634053,21.2160414,21.22762148,21.95121951,22.43589744,21.55612245,21.6112532,22.845953,22.845953,22.12041885,21.08036891,22.12041885,21.56862745,21.85863874,21.36304063,22.39583333,24.609375,24.64146023,23.46805737,22.51308901,23.1372549,22.25097025
VA,51530,33.9055794,31.30434783,30.66666667,30.70175439,31.6017316,30.13100437,29.91452991,28.69198312,31.73913043,32.60869565,31.64556962,31.14754098,30.5785124,33.59073359,34.48275862,31.59851301,31.83520599,28.83895131,30.99630996,29.67032967,29.45454545,29.67032967,30.90909091,31.52173913,32.49097473,33.08823529,31.75182482,32.35294118,30.48327138,32.1299639,32.49097473,32.24637681,32.74647887,32.63157895,32.52595156,32.63888889,31.61512027,31.74061433,31.41891892,31.41891892,31.97278912
WI,55011,19.92337165,19.42857143,19.61538462,21.49712092,20.07874016,19.7265625,18.66404715,18.59099804,18.09338521,18.28793774,18.33648393,17.79026217,18.93939394,18.47619048,18.26741996,17.22846442,16.72932331,17.16981132,17.48120301,17.60299625,16.91729323,16.82242991,17.7238806,18.88888889,15.82867784,15.74074074,16.02209945,15.77981651,16.33027523,15.2014652,16.15798923,16.72597865,15.88447653,15.5234657,17.14801444,16.78700361,15.85585586,14.36265709,14.51612903,14.26024955,14.0569395
SD,46017,61.11111111,56.60377358,46.15384615,44,42.55319149,43.47826087,42.55319149,42.55319149,37.5,36.17021277,35.41666667,34.04255319,28.26086957,39.13043478,34.7826087,31.91489362,29.16666667,23.91304348,21.73913043,25,23.91304348,25.64102564,28.20512821,31.70731707,36.58536585,34.14634146,35,34.14634146,30.95238095,30,36.58536585,39.02439024,40,37.5,40,41.02564103,43.58974359,42.10526316,35.8974359,40,45.65217391
NE,31019,22.54478073,23.06748466,23.10536044,22.68803946,22.00247219,22.22222222,23.15332092,23.81246144,22.39358421,21.86927306,22.74346793,21.86761229,20.41420118,20.78618225,20.7223209,22,20.71005917,20.61248528,20.3409759,20.58823529,19.03358869,20.01170275,20.48752176,20.44134727,19.75736568,19.83944954,20.34090909,21.0496614,20.28409091,19.40808196,20.9631728,21.65820643,20.4711161,21.37660884,21.89082724,20.9315376,20.53721321,20,19.65382468,19.35662784,18.51851852
KY,21029,34.62214411,35.28792135,34.65311843,34.59915612,34.16784203,33.35674157,33.18117978,33.00630694,32.58232236,32.36001374,31.76392573,32.62155059,31.81522446,31.48148148,31.95114111,31.40943878,31.18827652,31.02466793,30.54764166,30.85876062,30.15673981,29.60876369,29.437364,29.92925254,29.52380952,29.08867751,28.6676876,29.26978307,28.49247774,28.55822551,28.47051597,29.30559804,28.64599325,28.25290165,27.89362345,27.89095267,27.12781955,25.5071599,25.45885139,25.25014715,24.33940106
GA,13031,44.0625,44.89067381,45.57581147,46.39679715,46.03033006,46.39175258,46.45247657,46.06841404,45.56344277,44.97120071,45.25423729,45.3271028,45.2310301,44.76793249,45.40880503,45.76697402,45.1572327,43.48376213,43.39225589,43.68972746,43.56640463,42.38410596,41.85575365,42.18623482,41.06357457,41.07784431,41.69329073,41.18352659,40.89085072,41.24451536,41.92,41.19746233,40.07078254,40.25058731,39.97673517,41.08231707,41.14544084,39.75903614,39.6641791,39.31877083,39.14002205
AL,1011,50.96774194,52.10355987,51.14006515,53.22033898,56.80272109,55.06756757,54.48504983,54.81727575,54.24836601,53.92156863,51.19760479,51.18343195,50.14925373,51.33531157,50.30120482,51.63204748,49.09638554,46.01226994,46.95121951,47.57575758,47.1810089,46.15384615,46.74556213,46.47058824,45.13274336,44.89795918,44.63768116,46.9740634,44.6685879,43.96551724,45.2722063,45.95375723,45.37572254,45.40229885,45.55873926,45.93023256,44.18604651,44.11764706,41.79104478,42.21556886,40.54054054
NC,37021,30.55695947,30.39443155,30.4151171,30.37618185,30.20717534,30.06654567,29.66289867,29.82243745,29.22429345,29.17414722,29.49489163,29.23591213,29.06282574,28.66691772,28.69491685,28.81197381,28.31554524,27.7501382,28.00548948,27.54888586,26.81133103,26.3924281,26.24267028,26.4230562,25.55545561,25.33932584,25.33190769,25.41936629,24.82905603,24.41077441,24.47089947,24.54879972,24.31208638,24.14481681,23.59979192,23.83326171,23.41501028,22.27156277,21.6236916,21.62642948,20.82244881
IL,17011,26.29601803,26.48809524,26.63656885,26.65662651,25.74031891,25.26475038,25.75301205,25.67975831,25.11346445,24.37357631,25.11111111,25.27798369,24.90733877,24.506218,23.80952381,24.61538462,24.00295421,23.4948605,23.58142962,24.28884026,22.77372263,23.46125996,24.15528397,24.42363112,23.06590258,22.39657632,22.79569892,23.18634424,22.91814947,22.65625,23.05516266,23.99718508,23.68236121,22.87719298,22.52824859,23.20169252,22.76250881,22.42595205,21.55477032,21.42857143,19.78798587
ND,38013,9.589041096,12,12,14.1025641,16.88311688,16,17.10526316,19.48051948,16.66666667,14.47368421,12.65822785,16.4556962,15.6626506,18.3908046,15.47619048,18.18181818,15.11627907,21.11111111,21.97802198,23.59550562,25.28735632,24.71910112,23.07692308,25.53191489,26.08695652,21.05263158,19.78021978,21.73913043,23.65591398,21.50537634,21.27659574,23.15789474,21.97802198,21.11111111,21.97802198,19.14893617,19.78021978,18.47826087,19.31818182,17.04545455,15.90909091
NC,37023,35.37194943,35.25073746,35.62776957,35.80760095,35.73770492,35.59473999,35.66286743,35.09139946,34.29506246,34.45603577,33.84747215,34.34026788,33.2954868,33.81668947,34.52380952,34.4883595,34.11669368,33.091007,33.13577586,33.5741038,32.64705882,32.24087397,31.81098205,32.12041885,31.54590636,30.87388802,30.08663691,30.66247709,30.2148847,30.37605932,30.75105042,30.79738562,30.82983193,30.18229167,30.23920957,30.86355335,29.94246862,28.59007833,28.19578235,28.22580645,27.85007808
GA,13033,51.52838428,51.67930661,52.38611714,52.51641138,52.04872647,51.55210643,52.12527964,53.63941769,51.32450331,50.44247788,50.9375,50.87179487,48.51889683,48.79074658,50.47923323,50.69222577,49.63350785,48.25102881,48.55967078,48.05327869,48.40370752,48.22175732,46.82139253,48.08467742,46.76767677,46.53767821,46.34397528,46.48033126,45.33333333,45.51020408,45.67404427,45.76612903,46.06854839,45.32663317,44.9950446,45.69732938,44.36758893,42.7592955,42.96951819,42.44817374,42.01596806
ND,38015,19.35980302,17.95968235,18.11332128,18.18181818,17.49924311,17.80041954,17.66805473,17.97985782,17.51329002,17.31334509,17.39130435,17.68534239,17.13964597,16.69913721,17.2260749,17.14364337,16.59364732,16.39923851,16.72530447,17.31391586,16.9387209,16.22055675,15.62832801,16.07708553,16.02952808,15.86589229,16.32974534,16.91137913,16.16029335,15.40880503,15.6356936,16.17724174,16.1105318,16.12483745,16.00831601,16.37729982,15.60723514,15.05900462,14.72028873,14.70437018,14.27099433
TX,48051,42.55319149,41.92073171,42.17791411,41.40625,41.26738794,41.66666667,42.17054264,41.78403756,40.96573209,41.69230769,38.61967695,38.76651982,38.93678161,38.92908828,39.48126801,38.11594203,39.08045977,37.55334282,37.23554302,37.2027972,36.68965517,35.15731874,34.28184282,33.05439331,33.65384615,33.79310345,34.62068966,34.33652531,33.7398374,34.86486486,33.77837116,32.4,33.28877005,33.42245989,32.53333333,32.44325768,32.05804749,31.84210526,31.38780804,32.09242619,30.859375
NJ,34005,26.17775354,25.94609311,26.14671394,26.17486339,25.88164317,25.8390552,26.09626255,26.374829,26.02029681,25.83406018,26.15757831,26.368316,25.73425104,25.23241767,25.36531713,26.140625,25.5916775,25.22238312,25.20817171,25.36441642,24.5811789,24.19861075,24.41486921,24.60820612,24.06091371,23.83676776,23.83017346,24.14592361,23.50627742,23.08703123,23.23400393,23.96565575,23.63006825,22.96741855,23.40446849,24.18616227,23.68605116,21.92671099,21.37279284,21.31106927,20.13289696
TX,48053,34.54882571,34.24317618,34.03726708,33.66521469,32.31441048,33.37446021,33.95176252,34.25754775,34.06326034,33.51581509,33.56848912,33.0990041,33.25608343,32.4757004,32.82743114,33.44519016,32.33166388,31.53549807,31.10021786,30.40650407,29.21589689,29.28,29.99475616,29.79166667,29.20124481,27.53474009,27.58796532,27.61116856,27.79783394,27.85714286,27.80884596,28.35595777,27.35516373,26.75986021,26.30272953,27.46928747,26.29774731,25.33980583,25.19157088,24.3140965,23.82518797
WI,55013,21.62962963,20.46444122,20.97488922,20.95808383,20.54794521,19.7586727,19.14580265,18.78698225,18.12778603,18.49112426,17.70682148,19.01306241,17.29651163,16.69085631,17.63848397,18.07580175,18.42105263,16.95906433,16.54465593,16.4244186,16.93430657,16.49635036,14.89971347,15.38461538,14.71861472,15.88652482,15.97717546,15.34090909,15.87078652,15.24475524,16.26928471,15.2892562,15.130674,15.21438451,16.18655693,15.03448276,14.75862069,14.32506887,14.71801926,14.01098901,12.39669421
NE,31021,26.89393939,27.48091603,26.51515152,24.71042471,24.40944882,25.89641434,26.19047619,25.19685039,25.59055118,25.19379845,24.42748092,23.95437262,25,23.42007435,24.26470588,24.45255474,23.27272727,24.72727273,24.63235294,23.24723247,23.80952381,20.87912088,21.45454545,21.63120567,21.27659574,21.35231317,18.86120996,20.77464789,19.36619718,18.59649123,19.93006993,22.29965157,22.80701754,23.15789474,21.95121951,20.41522491,20.13888889,20.62937063,21.22302158,22.69503546,20.86330935
KY,21031,38.74755382,37.52455796,35.84158416,36.05577689,36.09467456,36.52694611,35.25896414,35.12974052,34.99005964,35.85657371,35.5679702,35.37037037,35.51401869,34.65909091,35.28301887,34.76635514,35.19553073,34.64419476,33.58490566,34.47619048,33.39694656,32.74853801,33.45935728,32.76515152,33.70786517,33.02411874,32.83018868,33.20610687,31.28598848,31.20155039,33.2038835,33.59528487,31.1023622,31.28712871,31.47410359,31.69291339,30.81395349,28.90625,28.70905588,29.21568627,28.76712329
PA,42019,22.0443192,21.65450122,21.48982465,21.51979566,21.0005144,20.75933076,20.56673933,20.60179257,20.22929936,19.68925115,19.854213,19.72528152,18.83197228,18.38253535,18.35474308,18.80457508,17.77805118,17.49478592,17.68158474,17.75155128,17.06871345,16.88769923,17.38814994,17.80854907,17.25546744,16.92511119,16.92252339,17.06358657,16.48847707,16.30524944,16.34048573,16.44334744,15.72149818,15.24668932,15.62682216,15.80667756,15.56642217,14.81912295,14.88767315,14.90963855,13.84026892
IA,19023,23.18104907,23.06397306,23.41137124,22.10884354,20.71307301,21.07925801,21.6442953,21.71717172,22.61306533,20.30201342,21.40522876,22.18649518,21.63461538,21.4057508,20.83333333,21.01910828,18.81028939,18.8006483,18.82160393,19.31818182,18.89250814,17.52411576,17.57188498,17.67515924,17.7496038,17.89638932,19.40063091,19.80982567,19.87381703,18.26771654,18.25396825,18.22503962,16.58767773,16.53543307,17.37756714,18.52433281,18.18181818,16.71875,16.58767773,14.80314961,14.08227848
KS,20015,25.0708789,24.17982989,24.64589235,24.82842148,24.98984153,24.60285132,24.62105694,24.3852459,23.93267652,23.35108562,23.62048432,24.4760775,24.16239653,23.43688557,23.17985045,24.10958904,23.37611824,23.57502908,23.98753894,23.21428571,22.7325357,22.2392638,22.49426167,23.27453988,22.52768232,22.06608431,22.49434815,22.74260022,21.88552189,21.18804389,21.45550528,21.695295,21.14243323,20.93541203,21.85994813,21.71028382,21.67961524,20.38618641,19.23929099,18.38316722,18.31664813
MO,29023,38.72491145,38.10365135,38.46153846,38.59338061,38.27014218,39.27938571,39.14590747,39.43496174,37.85839672,37.9088785,37.35827664,36.36363636,36.70391061,36.15598886,36.03104213,37.07370737,36.57587549,37.48615725,37.41685144,37.3059867,36.67590028,36.44911504,35.80450302,35.65121413,35.53355336,35.72611817,36,36.56093489,36.12975391,35.98209289,36.52222847,36.02900167,36.16438356,35.89315526,35.9244864,35.82502769,35.7300885,34.89010989,34.74204171,34.11829135,34.09710857
OH,39017,31.86643234,31.84373243,31.61049217,31.67789996,31.45270031,31.33542141,31.42043432,31.59883099,30.65087918,30.58615819,30.59696413,30.73848238,29.96747086,29.35968705,29.71944841,29.98375964,29.20389927,28.75177209,28.74436748,28.9583054,27.94502179,27.77107626,27.98192571,28.16583748,27.40276862,27.03984195,27.25,27.5211323,26.80554643,26.69330538,26.69852075,26.8423112,25.99621731,25.65875294,26.37176225,26.65975776,25.90700382,24.44487603,24.30707748,24.06941488,22.71965988
AL,1013,45.25277435,44.95073892,44.19475655,44.77987421,44.6969697,44.64285714,45,45.60509554,45.48919949,45.373891,45.58823529,45.80801944,44.04907975,42.90998767,44.40344403,46.42424242,45.6182473,44.71153846,44.00479616,43.38942308,42.40583232,41.25452352,41.2911084,41.70673077,41.2470024,41.68674699,41.20481928,41.36253041,40.17094017,40.63260341,41.37515078,41.19760479,40.43062201,40.28605483,40.86021505,41.22596154,41.2470024,40.14336918,39.59330144,38.93591294,38.55421687
NE,31023,17.08074534,17.44548287,17.72151899,16.82539683,17.26384365,16.28664495,17.32026144,16.55844156,16.4516129,16.72025723,19.69230769,18.20987654,16.97530864,17.29559748,17.77777778,17.66561514,18.57585139,18.06853583,19.7492163,19.44444444,18.18181818,17.08074534,16.71826625,15.90214067,15.29051988,16.10942249,16.35802469,17.17791411,16.66666667,16.96969697,16.66666667,16.86746988,17.01492537,13.77245509,13.67781155,16.17647059,15.77380952,13.64985163,15.69767442,15.02890173,14.20289855
CA,6007,30.30867793,30.13059701,29.75506856,30.111699,29.19115918,29.09411765,29.24650288,29.16960715,28.54812398,28.11118865,27.52222222,27.39391246,26.95035461,25.99557522,25.93527153,25.90617176,25.66583324,25.55664169,25.09225092,25.20754717,24.51876546,24.01549387,23.72935535,23.62962963,23.14990512,23.12211498,23.36185309,23.46468246,22.85804616,22.64628361,23.19223055,23.05160331,22.45228082,22.22101489,22.30861899,21.82570757,21.40778872,20.64523356,20.45863309,20.00677048,19.0374211
SD,46019,28.19767442,27.74566474,26.68621701,27.82608696,27.61627907,29.76878613,27.82608696,27.92022792,26.80115274,26.64756447,27.64227642,28,25.40106952,25.06666667,24.19354839,24.34554974,23.75979112,23.07692308,23.62204724,22.5974026,20.57291667,20.52631579,22.13541667,22.2513089,23.09711286,22.95514512,23.05630027,22.13333333,20.74468085,21.56334232,21.98391421,22.58064516,22.37196765,22.61580381,21.71581769,20.84432718,20.68965517,20.8994709,21.2987013,21.7847769,20.62663185
ID,16023,18.62745098,19.41747573,21.56862745,18.26923077,17.9245283,20.19230769,20.58823529,20.58823529,20,21,22,22.91666667,21.875,21.05263158,19.58762887,20.79207921,19,18.62745098,19.60784314,16.66666667,16.19047619,16.66666667,17.14285714,17.64705882,20.79207921,18,20,20.79207921,16.50485437,16.50485437,17.47572816,19.41747573,18.69158879,18.26923077,20,18.26923077,16.19047619,16.98113208,13.46153846,12.62135922,12.74509804
GA,13035,49.13606911,49.40540541,48.80694143,49.50711939,49.45054945,49.44444444,48.57142857,48.84994524,48.0349345,47.02058505,45.59748428,46.53361345,46.19395203,45.77167019,45.58040469,46.70912951,44.89795918,45.12711864,44.76190476,44.87447699,43.15569488,42.24765869,43.67934224,42.93085655,41.14636643,40.43209877,39.95901639,39.0625,37.3812038,37.75185578,38.89468196,39.16230366,37.73388773,38.23834197,38.47758081,39.34760449,37.52535497,36.36363636,36.61971831,35.14602216,34.90471414
NC,37025,36.21881575,36.04964115,35.75802838,35.67470421,35.57979677,35.53299492,35.94518099,36.01486989,35.4786211,35.24131842,35.00983422,35.28099289,35.03871681,34.72433329,34.6622825,35.55735274,34.62209693,34.53208556,34.91373634,35.15767527,33.67532468,33.41915551,33.09270517,33.28724073,32.10963037,32.2029703,31.85166994,32.35580433,31.38252757,31.33373567,31.37724551,31.27669673,30.8964214,31.2090739,31.15397944,31.39868981,30.51933196,28.88107127,28.92459827,28.8686172,27.68617904
WV,54011,35.61097257,35.65022422,36.12774451,35.31626506,35.39666498,35.1050367,34.99238192,35.42784163,35.04469987,35.40925267,35.47595682,35.26991043,34.83091787,34.42583151,34.61907044,35.13060149,34.57177322,34.1182124,34.30358432,34.41450036,34.13231064,33.83168556,33.8358459,33.9812815,33.3730916,33.24531925,33.14051579,33.22074789,32.82498184,32.86833089,32.88921786,32.58343634,31.81593271,31.70128586,31.93381082,31.85554172,31.34663342,29.46339017,28.78901373,28.52112676,28.23411203
