RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,FIPS Code,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
94184,32362,83465,Zip,ID,ID,Leadore,,Lemhi County,16059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213464,214354,215521,217534,220520,221919,223024,224022,226772,230488,234174,239591,243998,248676,252497,256083,256912,259511,261112,263601,261536,259553,256559,250432,245510,238812,233154,227783,224135,220138,217641,214609,213672,210388,208308,207612,206417,206363,205338,204389,203955,205992,207453,206508,205615,204243,202751,199312,197318,198669,199335,199173,196229,192754,190199,188638,186490,184766,182917,182063,180255,174178,167882,161914,159598,158491,155677,153039,150449,149722,149052,148715,149172,150671,152583,154476,154927,154396,153877,154461,155391,155711,155508,154924,153833,153572,153909,154628,156846,158831,162216,163817,165531,166371,168505,171886,175512,176852,176776,176924,177373,178936,179173,179524,179183,180129,180132,178677,176309,176824,178255,179153,178640,178207,179159,181091,183007,185224,188127,192513,197899,201030,204756,206334,208461,208982,211019,212921,216074,216422,217189,215320,215882,216552,218414,222020,225668,230158,232050,233538,233334,234258,234058,236402,235387,235850,234273,236336,237719,239933,240300,242641,244878,249600,252899,256696,260358,264624,268290,270336,272405,274205,275374,273308,273134,273940,276707,278522,281075,283595,286080,285227,285320,285224,293049,298002,303521,302580,305888,307800,310557,312910,316442,323082,329502,336370,337731,343236,347801,357457
94182,32362,83463,Zip,ID,ID,Gibbonsville,,Lemhi County,16059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208738,205897,203424,198400,194481,191108,189949,190591,192796,194755,196154,196608,197268,198887,200072,204098,206957,214529,217910,219216,215228,212737,212195,214406,215537,214764,215490,211868,209871,200021,194290,188781,188589,187402,185358,182275,180985,181944,182620,183716,183206,183025,180981,178423,176834,175845,175389,174090,171860,169307,166073,164759,163378,163378,161544,159775,156429,154719,152680,151731,150567,148105,145351,142350,140836,139210,137899,136642,135800,134739,134045,133360,132916,133295,134051,134133,133594,133351,132956,132472,132076,132223,132941,132845,133533,134010,134706,136020,137196,137830,139474,141518,143932,144333,144331,146002,147222,148385,148916,149756,151007,152349,152926,152976,152911,153976,154817,154805,155184,155953,157525,158482,160074,161392,162892,164077,165644,166744,167819,169052,170230,171624,172563,173820,174530,174900,176037,178105,179249,180875,182809,185284,187437,188331,188767,188171,187972,189188,190287,191526,193546,196149,196986,196769,196063,197528,199531,202871,205640,208192,210182,211302,211072,210787,212679,216040,218986,219894,220634,221667,222691,223120,224263,225409,227921,229177,230862,231867,233328,235953,238542,241252,242733,244658,244288,244780,244938,248051,250705,252634,254074,255295,256568,257312,259159,260963,264324,267176,269796,270708
94085,32559,83253,Zip,ID,ID,May,,Lemhi County,16059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99138,102197,103730,107135,110224,113870,117746,120692,122427,124436,127152,130443,133610,134599,137064,139175,142119,144060,144924,145404,148437,151167,153759,153372,153607,153857,153558,153765,152437,150065,148048,149580,149060,147265,143107,142281,140111,138542,136430,135470,135847,137297,138511,137601,136733,136268,135643,133802,132440,133430,134878,135355,134275,132771,132122,131416,130951,130190,129492,128582,127628,126199,124008,122538,120917,120628,119159,118224,116774,115824,115310,115345,115688,115920,116746,117282,118376,118669,119370,119862,120439,120985,121353,121435,122048,122068,122557,122374,123150,123486,124367,125095,126422,127593,129135,131168,133073,134400,135088,135952,136858,138139,139071,139721,140140,140856,140858,140198,138719,139491,140195,141655,142022,142680,143235,144655,145850,147464,149194,152616,157212,160032,162717,163731,165610,166366,167718,169084,171602,173036,174709,173916,173602,173253,174120,176445,177992,181367,184566,186268,186828,186453,187402,188804,188178,188347,188074,189358,191225,192573,192713,193787,193782,195883,196822,199382,202883,206520,209190,210342,210730,211572,211400,210744,211775,215143,218886,221266,223674,225470,225847,224984,225651,227148,233179,236707,240366,238536,239163,239975,240808,241970,245043,249749,253709,257018,257564,260463,262937,268650
94072,33275,83235,Zip,ID,ID,May,,Lemhi County,16059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231257,226482,224797,219549,218525,217735,218694,219611,219334,217870,215720,215490,216896,220563,222782,226781,225723,224249,219917,216001,212720,210962,212027,212619,212784,211464,209061,205011,201352,199093,198437,197847,199122,201118,200959,197585,191253,186878,184636,184152,183096,181056,178472,175961,173465,170643,167083,164397,162356,162185,161325,160573,159494,158692,158219,159814,162128,164617,168116,171596,176790,179011,180871,181367,182742,184120,185199,185028,184996,185001,185313,186019,186714,187894,189454,191289,192953,194553,197956,201736,205646,208138,209995,211337,212643,214510,216632,218013,219465,221944,223422,223814,222499,222888,223875,225167,225174,225971,226513,229069,231430,233517,234215,236492,240320,244141,247739,249372,252025,252359,253319,254390,256134,257871,259860,260468,260117,260075,260332,263959,265897,270483,273904,276167,277395,278807,281470,284947,287591,288773,290164,290517,293331,294975,295945,296583,296849,296680,295596,295458,297744,302126,304468,307177,307682,309305,309522,309090,309542,311701,315381,317742,319828,322284,325237,326575,329139,331444,340124,345522,351086,350703,352663,355271,358043,359998,363065,367981,373109,378544,380037,385245,390523,400705
94188,33620,83469,Zip,ID,ID,Shoup,,Lemhi County,16059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200740,197935,195568,192348,189889,187017,184857,185997,188733,192370,194126,195911,196724,199519,202977,207262,210574,217937,223990,224941,219583,213419,210793,211039,212472,212061,211640,205861,200775,191757,184845,179106,178626,177881,177460,174025,171732,169527,167270,167360,168488,169049,168488,166566,166528,167039,166818,165143,162312,158941,154777,151160,148080,146036,145106,144084,141661,138403,135288,133884,132534,131961,131600,131406,130347,129242,127040,125419,123573,123125,122735,122486,122444,122611,123239,123059,123297,123347,123511,123220,123178,123229,124050,124751,126136,126452,126601,127647,129161,130152,130966,133033,135723,137084,137544,138904,140011,142147,143229,144703,145659,148089,149965,149741,148711,149518,150529,150371,149680,149586,151037,151836,152221,151474,151821,153646,155776,156302,156746,157360,158091,158541,159063,158930,159505,159601,160459,161492,162182,162919,163883,165590,167009,168060,168084,170076,170994,173158,174418,175008,176104,177829,179927,181406,182674,184111,185599,185908,186837,188038,188688,189639,189876,190052,190036,190404,193066,195379,197944,199664,201505,202293,204016,204322,205335,206285,208429,210383,210996,211145,211595,212474,213886,213386,212801,211371,211069,210733,211257,212299,212326,213105,213817,215094,216052,219131,222204,226914,230958,235445
94192,25670,83523,Zip,ID,ID,Craigmont,,Lewis County,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106929,105681,104776,103670,103147,102927,102637,102402,102599,102458,101811,100231,98866,98852,99762,100091,99797,99223,98783,98331,97471,97132,97194,98612,99784,100487,100110,99586,98887,98158,97698,97289,96710,95899,95581,95213,94776,93341,92073,90783,89926,89220,88168,87344,86791,86956,86978,86668,86352,85901,85397,85026,84887,84808,85767,86413,87021,86302,86374,86721,87206,88099,89587,91175,91983,92196,91831,91880,91893,92548,92794,93088,93618,94021,94362,94315,94761,95386,96249,96781,97541,98268,98835,99319,99754,100480,100784,101289,101437,102091,103203,104825,106112,106824,107610,108283,108675,108771,109125,109686,110233,110636,109315,107840,106432,106628,107105,107766,108769,109882,110948,111766,113153,114143,115887,117061,118686,119995,121099,122218,123028,123684,124503,125515,126450,127881,129569,131668,133107,134077,135208,136523,138065,139666,140897,141730,142263,142615,142994,143447,144373,145547,146690,147186,147338,147870,148935,150458,151438,152511,153491,154402,155046,155623,156409,157809,159001,160750,161760,162934,164024,164988,165925,166000,166165,166572,167326,168105,168950,169242,170037,170672,171863,173249,174834,177247,179818,182361
94206,26351,83543,Zip,ID,ID,Nezperce,,Lewis County,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106889,105700,104620,103680,103367,103214,102835,101877,101640,101014,100550,98895,97268,96943,97931,98329,97925,97684,97576,98577,98697,99561,99927,101804,103500,104345,104252,103533,102808,101724,101152,100399,99568,98174,97405,96903,96641,95804,94665,93034,92063,91057,90065,88659,87771,87776,87615,87155,86629,86191,85696,85662,85609,85579,86256,86821,87083,86022,85683,85825,86092,86535,87290,88139,88522,88657,88531,88804,89126,89793,90216,90409,90745,90974,91348,91389,91572,91879,92278,92559,92983,93591,93982,94479,95147,95988,96418,96761,97140,97719,98882,100268,101620,102359,103096,103547,103621,103706,104138,105010,105501,105961,104569,103089,101611,101689,102293,103001,104064,104898,105623,106061,107456,108658,110723,112167,113712,114739,115374,116216,116714,117229,117752,118507,118937,119675,120619,122164,123441,124520,125658,126840,128347,129867,131370,132432,133142,133658,134083,134653,135544,136672,137660,138328,138394,139197,140099,141629,142149,142852,143600,144447,145162,145897,147027,148405,149497,150977,152092,153045,154079,154969,156168,156466,156279,156212,156492,157138,157899,158056,158571,159105,160328,161724,163018,165065,167681,170326
94216,27141,83555,Zip,ID,ID,Winchester,,Lewis County,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125706,123746,122802,119204,116292,113534,112615,111496,110783,109572,108607,107830,107957,109334,109577,111393,112985,114869,114691,114711,114711,115902,117334,118740,118954,117870,117051,116269,115341,114521,113870,114085,114037,114067,113526,112996,112292,111509,111480,111122,110934,110442,110397,110166,109626,108221,107149,105848,105403,104374,103092,100944,99727,98261,97654,96708,96409,95758,95163,94972,94198,93627,92626,93190,92346,91316,87821,84970,82377,82536,82402,82321,81274,80840,80884,80361,80297,80331,82187,84027,84936,84701,84418,84502,84755,84794,85090,85811,86633,87598,87847,87999,88718,88611,89075,88857,89398,89780,89607,89806,90231,90779,91260,91122,91549,92411,93489,94567,96084,97510,98948,99253,99236,99262,99759,100825,101328,101703,101296,101108,100776,100965,101630,102526,103529,104410,105288,106326,107141,107865,108865,110329,111396,112118,112662,113411,113797,114394,115135,116116,117302,119209,121151,122529,123640,124778,126032,127356,129111,130644,131846,132874,134114,134283,134411,134760,136335,138033,139385,140510,142254,144143,145829,146660,147537,149134,150251,151139,151601,152463,153261,153807,154794,155699,156866,157047,156851,156749,156799,157411,157789,158376,159141,159987,160168,160465,160819,162501,164489,166341,168445,170314,172460
94198,32332,83533,Zip,ID,ID,Nezperce,,Lewis County,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156043,155361,155981,156445,157841,158193,159093,159526,161111,162021,163266,163872,165231,167589,168714,169940,170578,173078,174698,175230,174907,175141,175690,176385,176836,177628,179125,179968,178977,177260,176408,178943,179591,180923,180111,181281,180517,179146,176849,175622,175831,176550,175555,173870,173042,172164,172858,172299,172704,171513,170259,169244,169445,169924,170803,169169,169434,169868,171564,169886,168375,166542,167385,167305,166783,164946,163609,163384,162780,162104,160367,162744,164988,168507,168551,168882,168768,169188,169633,169890,169421,169172,169644,169697,169582,169536,170144,170839,171486,172700,174154,176109,177926,179484,180544,180356,180070,179416,180379,182135,184397,186292,187490,188478,189197,190941,192234,194636,195671,198288,199188,201181,201635,203138,203849,206412,208963,210599,211672,213070,216402,219335,222157,223095,223851,224024,226485,225066,226205,226708,230166,232150,235999,240154,247198,251573,256520,258132,259447,263897,266141,269464,269783,269939,268248,266179,262331,260375,257909,260955,262723,264823,265415,266741,268800,270280,270786,266657,263073,261671,265642,268754,271472,271556,273350,274095,275527,277062,278367,281103,284126,286503,287127,282185,279146,279275,279650,278062,274727,274470,275786,277634,279544,280826,281247,285579,289390,292409,295458,301096,308391
94211,32844,83548,Zip,ID,ID,Reubens,,Lewis County,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102286,101177,100599,99702,99713,100653,101823,102945,103411,103896,104494,105827,106654,108429,110730,113574,115415,114669,113627,112796,113583,114534,115383,115572,116186,116448,115836,113982,112070,112333,113066,113716,113525,112996,112799,111597,111089,110263,109402,108927,108512,108201,107139,105891,104851,104238,102900,102255,100841,99970,99346,98912,97152,95333,93795,93783,93266,92492,92095,92286,92491,92761,92515,92129,93670,95434,97406,96112,94371,92946,92507,91608,90950,90292,90071,89886,89290,88254,86815,87900,90375,92096,92144,91989,92138,91971,92384,93051,93403,93718,94567,95535,95524,95885,97364,99318,100540,101628,102364,103296,103973,105018,105942,106312,106031,106087,105945,105968,105734,105979,106298,106549,106824,105942,105008,103649,103970,104006,103859,103113,103035,103325,103535,103641,103899,104852,105759,106627,107553,108003,109168,110169,111677,112861,113612,114422,114919,115849,116699,118240,119215,121450,122526,123949,124361,125252,126973,128797,131233,132810,134398,135647,136147,135795,135300,135799,137205,138381,139228,139377,139771,141212,142593,143536,143229,143527,145241,146843,148452,149411,151151,152901,153449,154839,155925,158392,160658,162405,163729,163676,162264,161365,160421,161150,161693,161270,161218,160500,160933,161677,162188,163666,166138,168713
94138,16188,83352,Zip,ID,ID,Shoshone,Hailey,Lincoln County,16063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126710,127269,127451,128481,129699,130674,131829,132624,133377,132833,131985,131063,130511,130042,129811,128702,127103,126400,125538,125204,124477,125416,126360,127111,127006,126868,127395,128593,129648,129214,128568,127528,126904,125901,125224,124679,124497,123865,122475,120786,119422,118477,117101,115721,114405,113303,112333,111512,110636,109698,109073,108691,108472,108086,107582,106928,106149,105638,104501,103342,101832,100994,99688,98485,97361,96594,96185,96004,96310,96428,96539,96478,96388,96224,96032,96053,95916,95723,95617,95797,95972,95818,96195,96856,98644,99387,101263,102074,104043,105065,106050,106401,106774,107561,108179,108371,108315,109281,109349,110043,109224,109447,109431,109928,110188,110080,110041,110209,109844,109293,108997,109082,109590,109864,110338,110416,110645,110859,111085,111405,111899,112213,111847,111419,111249,111473,111637,112145,112658,113469,114151,114825,115312,115963,117299,118351,119384,119991,120932,121821,122738,123691,124763,125586,126591,127905,129397,131217,132516,134163,135300,136633,137838,139170,140519,142309,144393,145996,147069,147448,148512,149672,151030,152269,153429,154674,155654,156524,158199,159749,161424,162202,162773,163358,164287,165578,166740,167797,169114,170430,170971,171866,172965,175194,177450,179664
94136,24495,83349,Zip,ID,ID,Richfield,Hailey,Lincoln County,16063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95210,95055,94950,94650,94394,93794,93016,91874,92044,92451,92725,92095,91728,91621,91395,90748,90003,89079,87998,87333,86392,86012,84698,84605,84202,84614,83939,83266,82228,81531,81533,82119,80430,77015,75265,73939,72952,70040,68880,68432,68832,70246,71340,71198,71258,72322,73072,73211,72612,73147,73282,73923,73966,74242,74215,74932,75951,77473,78321,78376,80141,81656,84520,85086,86263,84948,84927,84665,85574,84639,84897,87147,87954,88142,85809,85748,85770,87371,87691,87958,87630,88375,88120,87229,86920,87277,88270,88651,88790,88929,89200,89492,89807,90383,91158,91403,91299,91146,91417,91780,92111,92275,92689,93322,93778,94129,94344,95003,95712,96597,97485,98323,99191,100340,101686,102958,104015,105092,106235,107346,108203,109058,109885,111145,112134,113037,113748,114773,115395,115813,116615,118014,119653,120177,120792,121055,121692,121624,121184,120703,120786,121347,123552,124526,124964,123664,123258,123304,123803,124713,125743,126698,127549,128208,127445,127371,127738,130128,131919,133520
94116,27868,83324,Zip,ID,ID,Dietrich,Hailey,Lincoln County,16063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76857,76409,76186,75754,75579,75239,74031,72826,72136,72713,73279,72932,71559,70364,69752,69766,69150,67842,67532,67678,68185,67138,65846,65488,66839,68709,70109,70455,71316,73534,75504,76968,76793,77005,78487,80923,83178,83819,83731,83823,84148,85206,87505,89652,92042,94039,93927,92835,90508,90463,90484,90748,91052,91569,91854,92092,92214,92603,94322,94991,95872,95598,96942,98676,99219,98300,96341,95746,95256,95072,94814,96887,98115,99150,98396,98420,99354,99953,100871,100066,100303,100374,100658,100197,101795,104001,106312,106806,107400,108177,109293,110693,112656,114430,115867,116417,116111,116013,116610,118165,118664,119497,119863,121597,122183,123291,124139,125607,126854,127479,128131,128546,130494,133033,135597,137376,138756,140923,142855,144910,146333,148423,150427,152640,154237,154954,156620,157643,159596,159587,160919,162218,164930,166155,167125,168234,169813,171460,172532,173311,175145,176599,179668,180532,180938,180003,179904,180250,180540,180986,180966,181625,181054,181565,180124,180264,180087,181494,182365,182726
94165,3089,83440,Zip,ID,ID,Rexburg,Rexburg,Madison County,16065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154869,156142,156983,158592,160361,162411,164373,166273,167985,169858,170141,170279,170261,171267,172737,174724,176316,177021,177695,178007,178919,179672,183191,186589,189847,190482,190574,190391,190013,190294,190518,191383,191316,190752,189128,187646,186470,185996,185737,185227,184861,184115,183364,182265,181147,179913,178154,176371,174372,172604,170909,169185,167811,166478,165439,164425,163497,162686,161808,160931,160123,159126,157786,156430,155111,153829,152424,151000,149842,148751,148107,147168,146563,146091,146231,146405,146539,146701,146904,147290,147620,147850,148069,148770,149581,150486,151279,152127,153084,154014,155002,155878,156749,158001,159148,160284,161077,161964,162724,163552,164225,164936,165643,166496,167467,168194,168999,169686,170522,171163,171890,172591,173510,174415,175359,176236,177113,178102,179156,180193,181328,182616,183981,185175,186286,187275,188310,189332,190453,191659,192832,194139,195312,196491,197690,199265,200764,202477,204006,205673,207285,208951,210780,212546,214440,216301,218252,220039,222017,224188,226667,229076,231325,233589,235517,237587,239595,241872,243869,245873,247459,248950,250508,251928,253685,255219,256901,258243,259516,261224,263008,264805,266021,267107,268080,268981,269490,270448,272308,274656,276673,278385,280347,282509,285513,288841,292398,296379,300836,305353
94173,19382,83448,Zip,ID,ID,Sugar City,Rexburg,Madison County,16065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146003,147372,148046,149800,151943,154281,156931,158581,158681,157670,156774,156434,156537,157077,159703,162635,163059,160471,156700,155433,158845,164058,168436,171536,173320,173118,169652,165364,164136,167657,172518,175431,173240,170131,167791,166016,164867,164127,164805,165839,166681,166455,165402,163691,162009,159978,157724,156012,154433,153422,152237,151482,150687,149697,148789,147819,147225,146508,145523,144463,143307,142289,141454,140440,139434,138236,137069,136186,135427,135016,135451,136154,136936,137110,137276,137506,137747,138052,138532,138944,139415,139987,140500,141078,141553,142538,143463,144507,145351,146159,146934,147701,148591,149232,149828,150214,150997,151576,152418,153172,154090,155045,155961,156997,157963,159021,159796,160630,161036,161674,162276,163294,164255,165423,166344,167361,168134,169114,170013,171073,172300,173900,175212,176324,177265,178115,179133,179942,181122,182154,183645,185003,186573,187666,189045,190108,191579,193100,194737,196642,198585,200831,202939,204833,206594,208361,210211,212392,214550,216901,219189,221106,222991,224220,225621,227442,229662,232004,233982,235562,237030,238520,239841,241571,243107,244567,245412,246189,247743,249391,251398,252738,254305,255400,256949,257869,259205,261432,264452,267140,269193,271304,273492,276578,279770,283537,287311,291734,296211
94176,24989,83451,Zip,ID,ID,Sugar City,Rexburg,Madison County,16065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139274,140316,140454,140332,139816,140070,140404,141301,142575,144047,144253,142754,141597,140365,140684,141702,143352,142998,142835,140956,139172,137364,137770,139728,141129,141261,140333,139141,137570,137288,136708,137476,137441,136658,134851,133929,132875,132658,131402,131507,131455,131384,130526,129688,128511,127629,126964,126393,126455,125714,125176,123390,122039,121145,120822,120782,120448,120194,119570,118726,117751,116814,116322,116091,115830,115186,114784,114038,113413,112755,112624,112757,113018,113285,113404,113447,113606,113765,113724,113518,113939,114332,114756,114769,114917,115341,116123,117306,118553,119654,120542,121569,122190,123205,124116,125293,125961,126613,127276,128058,128602,129511,130464,131586,132481,132962,133657,134311,135274,136133,136813,137378,137946,138501,139318,140188,141314,142524,143614,144598,145895,146950,148613,149818,151334,152199,153182,154186,155465,156932,158458,160788,162546,164496,165049,165991,166755,168446,169849,171284,172623,174015,175095,175295,175833,176658,177918,179725,181621,183867,185744,187546,188822,189806,191231,193187,195401,197102,198420,200618,202564,204409,205256,205793,207207,209060,211817,213974,215742,217569,221844,222435,221996,219031,219933,221700,223548,225209,226346,227746,228966,230431,230146,232015,234826,239573,242040,244023,245640,247328
94151,29472,83421,Zip,ID,ID,Sugar City,Rexburg,Madison County,16065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114420,115388,116308,117916,119677,121522,123439,125443,127261,128880,130190,131660,133287,134838,136286,137974,138860,139295,139348,139129,139083,139526,140602,141424,141909,142017,141645,141116,141245,141795,142495,143139,143633,143066,142305,141286,140369,139612,139660,139752,139705,139149,138603,137966,137210,137224,136251,135295,133699,132631,131645,131076,130554,129960,128439,126948,125553,124736,124311,123826,123863,123457,122555,120826,119092,118007,118473,119400,120105,119666,119492,119807,120083,120227,120290,121106,121964,122494,122441,122308,122808,123310,123754,123360,123283,123454,124609,126160,127800,129270,130250,131035,131329,132195,133051,134601,135550,136647,137045,136882,136363,136109,136418,136833,137205,137077,137136,136936,137555,137810,138380,138523,138964,139280,139554,139774,140393,141560,142801,143971,144714,145117,145518,146641,148217,149770,150840,151931,153040,154549,155917,157246,158408,160227,161813,163075,164068,165647,167426,169293,171081,172371,173358,174603,176269,178122,179652,181689,183502,185366,187421,189880,192212,194118,196055,197966,199847,201368,202499,204587,206431,208470,208785,208777,208567,209336,210465,212062,213369,214991,218209,218691,218697,216984,218071,219305,221004,222565,224369,225620,226820,227997,228276,230112,232579,236331,238838,241378,243769,245996
94137,9136,83350,Zip,ID,ID,Rupert,Burley,Minidoka County,16067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83179,84289,85306,87513,89420,91043,92407,93798,95205,96535,98009,99762,101598,102980,104002,104633,105658,106835,108140,109024,109815,110366,110804,110726,110426,110413,110583,110690,110617,110780,111137,111644,111948,112365,112295,111965,111639,111256,111318,111206,111123,110832,110288,109981,109387,109188,108719,108397,107607,106880,105940,105293,105078,104758,104605,103789,103254,101457,100226,99137,99049,98708,97902,96976,96300,95754,95373,94620,94056,94578,94944,95250,94495,94050,93854,93828,92575,91376,90045,90119,90065,90032,90010,89975,90336,90580,91064,91311,92157,93037,93937,94615,95289,95711,96013,96325,96738,97241,97726,98487,99290,100072,100992,101482,101904,102176,102750,103307,103781,104167,104381,104635,105005,105603,106024,106496,106908,107657,108293,109059,109903,110771,111807,112661,113552,114243,115096,115991,116974,117745,118479,119227,120044,120990,121971,123119,124237,125411,126529,127567,128805,130082,131451,132686,133980,135306,136547,137891,139168,140576,141944,143488,145014,146643,148234,149882,151528,153103,154709,156187,157790,159227,160677,161832,162917,164018,165009,166096,167335,168675,169981,170927,172015,173268,174485,175314,175914,176638,177362,178078,178412,179204,179910,180990,181992,183015,184183,185887,187933,189984,192265,194670,197508
